Unnamed: 0,Unnamed: 0_x,Player_Name,Position_x,Age,Matches Played,Starts,90 mins played,Non Penalty xG,Expected Assisted Goals,Non Penalty xG + Assisted Goals,Progressive Carries,Progressive Passes,Progressive Passes Recvd,Goals/90,Assists/90,(Goals+Assists)/90,Non Penalty Goals/90,Non Pen Goals+Assists/90,xG/90,Expected Assisted Goals/90,Expected Goals+Assisted Goals/90,Non Penalty xG/90,Non Penalty xG+xAG/90,Shot On Target %,Shots total/90,Shots on Target/90,Goals/Shot,Non Penalty (Goals-xG),Passes Completed,Pass Completion Percentage,Key Passes,Passes into final third,Passes into penalty area,Crosses into penalty area,Through Balls,Switches,Crosses,Shot Creating Actions/90,Successful Take Ons,Tackles,Tackles Won,Number of Blocks,Shots Blocked,Passes Blocked,Interceptions,Clearances,Errors leading to goal,Touches,Touches in Attacking 3rd,Touches in Penalty Box,Penalty Kicks won,Ball Recoveries,% of Aerial Duels won,Unnamed: 53,Goals,Assists,Goals+Assists,Non-penalty goals,Non penalty goals+assists,Unnamed: 0_y,Player Age,Value,Club_Name,Nationality,Position_y,Unnamed: 66,Player_Name.1
46.0,46.0,Cole Palmer,"MF,FW",20.0,14,2.0,4.1,1.2,0.6,1.8,29.0,13.0,40.0,0.0,0.24,0.24,0.0,0.24,0.3,0.14,0.44,0.3,0.44,27.3,2.68,0.73,0.0,-1.2,167.0,86.5,5.0,8.0,7.0,1.0,0.0,1.0,7.0,4.86,0.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,248.0,143.0,32.0,0.0,20.0,25.0,,0,1.0,1.0,0.0,1.0,18.0,20.0,15.00m,Manchester City,England,Attacking Midfield,,Cole Palmer
47.0,47.0,Sergio Gómez,"DF,MF",21.0,12,2.0,3.9,0.4,1.2,1.5,10.0,18.0,20.0,0.0,0.26,0.26,0.0,0.26,0.09,0.3,0.39,0.09,0.39,0.0,1.81,0.0,0.0,-0.4,279.0,88.0,5.0,24.0,3.0,0.0,0.0,0.0,8.0,1.81,0.0,9.0,4.0,5.0,3.0,2.0,2.0,9.0,1.0,358.0,87.0,10.0,0.0,19.0,23.1,,0,1.0,1.0,0.0,1.0,8.0,22.0,15.00m,Manchester City,Spain,Left-Back,,Sergio Gómez
48.0,48.0,Kalvin Phillips,MF,26.0,12,2.0,3.3,0.3,0.2,0.5,1.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.14,0.1,0.14,0.0,1.8,0.0,0.0,-0.3,289.0,92.3,3.0,32.0,0.0,0.0,0.0,2.0,0.0,2.1,0.0,6.0,4.0,7.0,3.0,4.0,5.0,10.0,0.0,354.0,49.0,6.0,0.0,19.0,71.4,,0,0.0,0.0,0.0,0.0,13.0,27.0,35.00m,Manchester City,England,Defensive Midfield,,Kalvin Phillips
49.0,49.0,Shea Charles,DF,18.0,1,0.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,23.0,92.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,32.0,0.0,0.0,0.0,1.0,100.0,,0,0.0,0.0,0.0,0.0,,,,Manchester City,,,,Shea Charles
50.0,50.0,Máximo Perrone,MF,19.0,1,0.0,0.2,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,18.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,22.0,6.0,2.0,0.0,3.0,,,0,0.0,0.0,0.0,0.0,14.0,20.0,10.00m,Manchester City,Argentina,Defensive Midfield,,Máximo Perrone
51.0,51.0,Marc-André ter Stegen,GK,30.0,38,38.0,37.2,0.0,0.3,0.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,,0.0,0.0,,0.0,1193.0,84.5,3.0,15.0,0.0,0.0,0.0,6.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,1457.0,0.0,0.0,0.0,69.0,85.7,,0,0.0,0.0,0.0,0.0,559.0,30.0,40.00m,FC Barcelona,Germany,Goalkeeper,,Marc-André ter Stegen
52.0,52.0,Robert Lewandowski,FW,33.0,34,33.0,31.6,23.5,6.3,29.8,52.0,100.0,248.0,0.73,0.22,0.95,0.73,0.95,0.77,0.2,0.97,0.74,0.94,41.8,4.24,1.77,0.17,-0.5,602.0,75.9,35.0,49.0,31.0,2.0,16.0,5.0,19.0,2.88,1.0,17.0,11.0,20.0,0.0,20.0,2.0,14.0,0.0,1155.0,694.0,210.0,0.0,58.0,53.6,,23,7.0,30.0,23.0,30.0,580.0,34.0,40.00m,FC Barcelona,Poland,Centre-Forward,,Robert Lewandowski
53.0,53.0,Gavi,"MF,FW",17.0,36,30.0,28.1,3.2,3.7,6.9,49.0,134.0,153.0,0.07,0.14,0.21,0.07,0.21,0.11,0.13,0.24,0.11,0.24,28.6,1.0,0.28,0.07,-1.2,1026.0,85.1,38.0,98.0,40.0,4.0,8.0,13.0,38.0,2.56,1.0,47.0,31.0,32.0,5.0,27.0,18.0,22.0,0.0,1509.0,578.0,71.0,0.0,113.0,54.2,,2,4.0,6.0,2.0,6.0,572.0,18.0,90.00m,FC Barcelona,Spain,Central Midfield,,Gavi
54.0,54.0,Alejandro Balde,DF,18.0,33,30.0,27.5,1.9,4.9,6.8,95.0,79.0,234.0,0.04,0.22,0.25,0.04,0.25,0.07,0.18,0.25,0.07,0.25,21.1,0.69,0.15,0.05,-0.9,1482.0,88.7,22.0,74.0,22.0,16.0,0.0,5.0,67.0,2.4,0.0,42.0,30.0,25.0,3.0,22.0,12.0,17.0,1.0,1939.0,672.0,78.0,0.0,145.0,51.4,,1,6.0,7.0,1.0,7.0,566.0,19.0,30.00m,FC Barcelona,Spain,Left-Back,,Alejandro Balde
55.0,55.0,Frenkie de Jong,MF,25.0,33,29.0,28.2,2.4,4.3,6.7,92.0,279.0,83.0,0.07,0.14,0.21,0.07,0.21,0.09,0.15,0.24,0.09,0.24,55.6,0.64,0.36,0.11,-0.4,2089.0,90.0,45.0,250.0,59.0,7.0,19.0,17.0,37.0,3.91,0.0,46.0,26.0,11.0,1.0,10.0,35.0,22.0,1.0,2526.0,607.0,47.0,0.0,182.0,68.1,,2,4.0,6.0,2.0,6.0,573.0,25.0,60.00m,FC Barcelona,Netherlands,Central Midfield,,Frenkie de Jong
56.0,56.0,Jules Koundé,DF,23.0,29,28.0,27.0,1.1,2.8,3.9,58.0,185.0,61.0,0.04,0.11,0.15,0.04,0.15,0.04,0.1,0.15,0.04,0.15,7.1,0.52,0.04,0.07,-0.1,1775.0,87.7,16.0,176.0,15.0,6.0,4.0,11.0,36.0,1.52,0.0,37.0,23.0,24.0,9.0,15.0,19.0,61.0,3.0,2234.0,362.0,45.0,0.0,157.0,66.2,,1,3.0,4.0,1.0,4.0,563.0,24.0,60.00m,FC Barcelona,France,Centre-Back,,Jules Koundé
57.0,57.0,Sergio Busquets,MF,34.0,30,28.0,26.0,0.4,2.8,3.3,26.0,254.0,32.0,0.0,0.15,0.15,0.0,0.15,0.02,0.11,0.13,0.02,0.13,22.2,0.35,0.08,0.0,-0.4,1722.0,88.4,25.0,230.0,33.0,3.0,15.0,5.0,7.0,2.89,0.0,58.0,26.0,32.0,6.0,26.0,27.0,36.0,2.0,2172.0,373.0,14.0,0.0,187.0,47.3,,0,4.0,4.0,0.0,4.0,570.0,34.0,5.00m,FC Barcelona,Spain,Defensive Midfield,,Sergio Busquets
58.0,58.0,Raphinha,FW,25.0,36,25.0,23.0,9.3,9.8,19.1,97.0,104.0,339.0,0.3,0.3,0.61,0.3,0.61,0.41,0.43,0.83,0.41,0.83,31.6,3.43,1.09,0.09,-2.3,915.0,72.3,57.0,48.0,74.0,20.0,12.0,26.0,172.0,5.08,1.0,29.0,19.0,33.0,1.0,32.0,14.0,11.0,1.0,1596.0,979.0,131.0,0.0,98.0,60.9,,7,7.0,14.0,7.0,14.0,579.0,26.0,50.00m,FC Barcelona,Brazil,Right Winger,,Raphinha
59.0,59.0,Pedri,MF,19.0,26,22.0,22.0,4.9,5.0,9.9,67.0,184.0,99.0,0.27,0.05,0.32,0.27,0.32,0.22,0.23,0.45,0.22,0.45,40.9,1.0,0.41,0.27,1.1,1251.0,86.3,42.0,161.0,30.0,2.0,24.0,24.0,25.0,3.96,0.0,39.0,22.0,27.0,0.0,27.0,13.0,8.0,1.0,1652.0,556.0,57.0,0.0,134.0,37.5,,6,1.0,7.0,6.0,7.0,571.0,20.0,100.00m,FC Barcelona,Spain,Central Midfield,,Pedri
60.0,60.0,Andreas Christensen,DF,26.0,23,22.0,19.6,1.0,0.5,1.5,18.0,91.0,5.0,0.05,0.05,0.1,0.05,0.1,0.05,0.03,0.08,0.05,0.08,50.0,0.51,0.26,0.1,0.0,1416.0,94.0,6.0,114.0,4.0,0.0,3.0,14.0,1.0,0.77,0.0,20.0,15.0,14.0,12.0,2.0,21.0,47.0,0.0,1652.0,50.0,13.0,0.0,107.0,68.9,,1,1.0,2.0,1.0,2.0,564.0,27.0,30.00m,FC Barcelona,Denmark,Centre-Back,,Andreas Christensen
61.0,61.0,Ronald Araújo,DF,23.0,22,21.0,20.0,2.1,0.8,2.9,29.0,79.0,11.0,0.0,0.1,0.1,0.0,0.1,0.1,0.04,0.15,0.1,0.15,5.6,0.9,0.05,0.0,-2.1,1139.0,88.5,6.0,95.0,3.0,1.0,2.0,19.0,5.0,0.9,0.0,26.0,18.0,15.0,7.0,8.0,12.0,41.0,1.0,1437.0,77.0,29.0,0.0,94.0,63.0,,0,2.0,2.0,0.0,2.0,562.0,24.0,70.00m,FC Barcelona,Uruguay,Centre-Back,,Ronald Araújo
62.0,62.0,Ousmane Dembélé,FW,25.0,25,16.0,15.7,3.9,4.9,8.8,124.0,74.0,209.0,0.32,0.45,0.77,0.32,0.77,0.25,0.31,0.56,0.25,0.56,32.7,3.13,1.02,0.1,1.1,642.0,75.2,41.0,21.0,37.0,5.0,13.0,4.0,106.0,5.42,2.0,19.0,12.0,10.0,1.0,9.0,0.0,2.0,0.0,1041.0,719.0,103.0,0.0,60.0,25.0,,5,7.0,12.0,5.0,12.0,578.0,25.0,60.00m,FC Barcelona,France,Right Winger,,Ousmane Dembélé
63.0,63.0,Eric García,"DF,MF",21.0,24,15.0,15.7,1.6,0.2,1.8,25.0,105.0,6.0,0.06,0.0,0.06,0.06,0.06,0.1,0.02,0.11,0.1,0.11,14.3,0.44,0.06,0.14,-0.6,1142.0,90.9,1.0,130.0,2.0,0.0,2.0,13.0,0.0,0.63,0.0,24.0,16.0,23.0,10.0,13.0,19.0,36.0,1.0,1397.0,84.0,5.0,0.0,90.0,60.5,,1,0.0,1.0,1.0,1.0,565.0,22.0,12.00m,FC Barcelona,Spain,Centre-Back,,Eric García
64.0,64.0,Sergi Roberto,"DF,MF",30.0,23,15.0,14.5,2.4,0.9,3.3,47.0,97.0,72.0,0.28,0.07,0.34,0.28,0.34,0.17,0.06,0.23,0.17,0.23,33.3,1.24,0.41,0.22,1.6,850.0,90.8,10.0,80.0,14.0,6.0,1.0,7.0,25.0,2.0,0.0,22.0,15.0,15.0,7.0,8.0,11.0,16.0,0.0,1051.0,312.0,31.0,0.0,62.0,36.8,,4,1.0,5.0,4.0,5.0,569.0,31.0,6.00m,FC Barcelona,Spain,Right-Back,,Sergi Roberto
65.0,65.0,Jordi Alba,DF,33.0,24,14.0,15.8,0.8,6.2,7.0,42.0,141.0,157.0,0.13,0.19,0.32,0.13,0.32,0.05,0.4,0.44,0.05,0.44,30.8,0.82,0.25,0.15,1.2,1217.0,83.4,38.0,120.0,43.0,15.0,4.0,8.0,91.0,3.74,0.0,25.0,18.0,12.0,5.0,7.0,11.0,23.0,0.0,1558.0,506.0,39.0,0.0,118.0,34.8,,2,3.0,5.0,2.0,5.0,568.0,34.0,5.00m,FC Barcelona,Spain,Left-Back,,Jordi Alba
66.0,66.0,Ferrán Torres,"FW,MF",22.0,33,14.0,15.5,4.1,4.1,8.2,43.0,44.0,180.0,0.26,0.13,0.39,0.26,0.39,0.32,0.26,0.58,0.27,0.53,29.7,2.39,0.71,0.11,-0.1,437.0,75.9,25.0,13.0,29.0,11.0,1.0,3.0,60.0,3.23,0.0,13.0,7.0,11.0,2.0,9.0,3.0,5.0,0.0,756.0,441.0,87.0,0.0,53.0,55.0,,4,2.0,6.0,4.0,6.0,,,,FC Barcelona,,,,Ferrán Torres
67.0,67.0,Ansu Fati,FW,19.0,36,12.0,15.5,9.1,1.7,10.7,47.0,48.0,178.0,0.45,0.19,0.65,0.45,0.65,0.59,0.11,0.69,0.59,0.69,29.5,3.94,1.16,0.11,-2.1,509.0,83.6,16.0,23.0,19.0,1.0,1.0,3.0,9.0,3.23,1.0,16.0,9.0,19.0,0.0,19.0,5.0,6.0,0.0,805.0,468.0,128.0,0.0,65.0,33.3,,7,3.0,10.0,7.0,10.0,576.0,20.0,35.00m,FC Barcelona,Spain,Left Winger,,Ansu Fati
68.0,68.0,Marcos Alonso,DF,31.0,24,11.0,13.0,0.9,0.3,1.2,26.0,71.0,12.0,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.09,0.07,0.09,33.3,0.46,0.15,0.17,0.1,896.0,89.2,6.0,70.0,9.0,4.0,1.0,11.0,23.0,1.08,0.0,15.0,10.0,14.0,10.0,4.0,11.0,32.0,0.0,1114.0,94.0,11.0,0.0,85.0,72.2,,1,0.0,1.0,1.0,1.0,567.0,32.0,7.00m,FC Barcelona,Spain,Left-Back,,Marcos Alonso
69.0,69.0,Franck Kessié,MF,25.0,28,7.0,11.0,1.8,0.7,2.5,14.0,39.0,43.0,0.09,0.09,0.18,0.09,0.18,0.16,0.07,0.23,0.16,0.23,20.0,1.36,0.27,0.07,-0.8,391.0,85.6,8.0,23.0,6.0,1.0,2.0,5.0,5.0,1.91,0.0,15.0,9.0,10.0,2.0,8.0,12.0,11.0,2.0,575.0,133.0,25.0,0.0,61.0,46.7,,1,1.0,2.0,1.0,2.0,574.0,26.0,28.00m,FC Barcelona,Cote d'Ivoire,Central Midfield,,Franck Kessié
70.0,70.0,Gerard Piqué,DF,35.0,6,4.0,4.3,0.4,0.0,0.4,3.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09,0.0,0.7,0.0,0.0,-0.4,353.0,91.7,1.0,47.0,0.0,0.0,0.0,6.0,0.0,1.17,0.0,5.0,4.0,2.0,1.0,1.0,2.0,19.0,0.0,424.0,9.0,5.0,0.0,26.0,76.9,,0,0.0,0.0,0.0,0.0,,,,FC Barcelona,,,,Gerard Piqué
71.0,71.0,Memphis,FW,28.0,2,2.0,1.3,0.9,0.1,1.0,2.0,7.0,19.0,0.79,0.0,0.79,0.79,0.79,0.68,0.11,0.79,0.68,0.79,50.0,4.74,2.37,0.17,0.1,53.0,80.3,3.0,3.0,2.0,0.0,1.0,0.0,4.0,6.32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,55.0,13.0,0.0,7.0,33.3,,1,0.0,1.0,1.0,1.0,,,,FC Barcelona,,,,Memphis
72.0,72.0,Pablo Torre,"FW,MF",19.0,8,1.0,1.6,0.0,0.5,0.5,4.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.3,0.31,0.02,0.31,0.0,0.62,0.0,0.0,0.0,77.0,78.6,4.0,9.0,3.0,0.0,2.0,0.0,8.0,5.03,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,114.0,55.0,1.0,0.0,9.0,50.0,,0,0.0,0.0,0.0,0.0,575.0,20.0,3.00m,FC Barcelona,Spain,Attacking Midfield,,Pablo Torre
74.0,74.0,Iñaki Peña,GK,23.0,2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,25.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,2.0,,,0,0.0,0.0,0.0,0.0,560.0,24.0,4.00m,FC Barcelona,Spain,Goalkeeper,,Iñaki Peña
75.0,75.0,Ángel Alarcón,"MF,FW",18.0,4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,100.0,3.6,3.6,0.0,0.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,1.0,0.0,,0,0.0,0.0,0.0,0.0,,,,FC Barcelona,,,,Ángel Alarcón
76.0,76.0,Pierre-Emerick Aubameyang,FW,33.0,1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.18,1.18,1.18,0.0,10.0,0.0,0.0,-0.1,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,,,0,0.0,0.0,0.0,0.0,55.0,33.0,7.00m,Chelsea FC,Gabon,Centre-Forward,,Pierre-Emerick Aubameyang
77.0,77.0,Lamine Yamal,FW,15.0,1,0.0,0.1,0.4,0.0,0.4,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,3.94,3.94,3.94,100.0,11.25,11.25,0.0,-0.4,8.0,88.9,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,,,,FC Barcelona,,,,Lamine Yamal
78.0,78.0,Aleix Garrido,FW,18.0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,,,0,0.0,0.0,0.0,0.0,,,,FC Barcelona,,,,Aleix Garrido
79.0,79.0,Chadi Riad,MF,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,,,,FC Barcelona,,,,Chadi Riad
80.0,80.0,Gianluigi Donnarumma,GK,23.0,38,38.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,811.0,86.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1021.0,0.0,0.0,0.0,44.0,87.5,,0,0.0,0.0,0.0,0.0,2106.0,24.0,50.00m,Paris Saint-Germain,Italy,Goalkeeper,,Gianluigi Donnarumma
81.0,81.0,Lionel Messi,"FW,MF",35.0,32,32.0,31.5,15.5,13.4,28.9,114.0,300.0,220.0,0.51,0.51,1.02,0.51,1.02,0.49,0.43,0.92,0.49,0.92,42.6,4.09,1.74,0.12,0.5,1641.0,80.0,93.0,223.0,120.0,2.0,58.0,11.0,91.0,6.25,3.0,26.0,18.0,11.0,0.0,11.0,2.0,0.0,0.0,2401.0,1132.0,159.0,0.0,75.0,25.0,,16,16.0,32.0,16.0,32.0,2128.0,35.0,45.00m,Paris Saint-Germain,Argentina,Right Winger,,Lionel Messi
82.0,82.0,Kylian Mbappé,FW,23.0,34,32.0,31.3,22.2,7.4,29.5,165.0,128.0,468.0,0.93,0.16,1.09,0.83,0.99,0.84,0.23,1.07,0.71,0.94,50.7,4.6,2.33,0.18,3.8,1096.0,80.9,55.0,81.0,76.0,10.0,8.0,2.0,47.0,4.57,4.0,10.0,4.0,5.0,0.0,5.0,5.0,6.0,0.0,1771.0,1149.0,302.0,1.0,54.0,61.5,,29,5.0,34.0,26.0,31.0,2129.0,24.0,180.00m,Paris Saint-Germain,France,Centre-Forward,,Kylian Mbappé
83.0,83.0,Sergio Ramos,DF,36.0,33,31.0,30.0,1.7,0.2,1.9,15.0,163.0,10.0,0.07,0.03,0.1,0.07,0.1,0.06,0.01,0.06,0.06,0.06,36.8,0.63,0.23,0.11,0.3,2394.0,94.4,4.0,215.0,6.0,2.0,2.0,38.0,13.0,0.7,0.0,34.0,26.0,29.0,13.0,16.0,34.0,93.0,3.0,2774.0,159.0,30.0,1.0,173.0,61.8,,2,1.0,3.0,2.0,3.0,2113.0,37.0,6.00m,Paris Saint-Germain,Spain,Centre-Back,,Sergio Ramos
84.0,84.0,Marquinhos,DF,28.0,33,30.0,30.2,2.1,0.5,2.6,4.0,99.0,15.0,0.07,0.0,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09,22.2,0.6,0.13,0.11,-0.1,2068.0,95.1,9.0,104.0,3.0,0.0,4.0,7.0,1.0,0.63,0.0,33.0,25.0,43.0,27.0,16.0,23.0,83.0,2.0,2411.0,117.0,39.0,0.0,155.0,56.5,,2,0.0,2.0,2.0,2.0,2110.0,28.0,70.00m,Paris Saint-Germain,Brazil,Centre-Back,,Marquinhos
86.0,85.0,Vitinha,MF,22.0,36,29.0,27.2,3.0,3.0,6.1,50.0,137.0,94.0,0.07,0.11,0.18,0.07,0.18,0.11,0.11,0.22,0.11,0.22,35.5,1.14,0.4,0.06,-1.0,1786.0,91.8,27.0,170.0,24.0,1.0,7.0,6.0,13.0,2.69,0.0,58.0,25.0,27.0,4.0,23.0,25.0,15.0,0.0,2189.0,584.0,38.0,0.0,164.0,55.6,,2,3.0,5.0,2.0,5.0,2121.0,23.0,42.00m,Paris Saint-Germain,Portugal,Central Midfield,,Vitinha
87.0,85.0,Vitinha,MF,22.0,36,29.0,27.2,3.0,3.0,6.1,50.0,137.0,94.0,0.07,0.11,0.18,0.07,0.18,0.11,0.11,0.22,0.11,0.22,35.5,1.14,0.4,0.06,-1.0,1786.0,91.8,27.0,170.0,24.0,1.0,7.0,6.0,13.0,2.69,0.0,58.0,25.0,27.0,4.0,23.0,25.0,15.0,0.0,2189.0,584.0,38.0,0.0,164.0,55.6,,2,3.0,5.0,2.0,5.0,2207.0,23.0,22.00m,Olympique Marseille,Portugal,Centre-Forward,,Vitinha
88.0,86.0,Danilo Pereira,"DF,MF",30.0,33,27.0,26.8,2.3,0.5,2.8,26.0,154.0,11.0,0.07,0.0,0.07,0.07,0.07,0.09,0.02,0.1,0.09,0.1,22.7,0.82,0.19,0.09,-0.3,1950.0,94.3,4.0,200.0,7.0,0.0,1.0,6.0,3.0,0.86,0.0,32.0,17.0,26.0,19.0,7.0,36.0,59.0,1.0,2277.0,162.0,29.0,0.0,184.0,60.7,,2,0.0,2.0,2.0,2.0,2119.0,31.0,12.00m,Paris Saint-Germain,Portugal,Defensive Midfield,,Danilo Pereira
89.0,87.0,Marco Verratti,MF,29.0,29,27.0,24.4,0.8,2.5,3.3,40.0,262.0,52.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.14,0.03,0.14,50.0,0.33,0.16,0.0,-0.8,2383.0,92.6,33.0,222.0,55.0,3.0,17.0,2.0,7.0,3.41,0.0,76.0,49.0,42.0,6.0,36.0,27.0,11.0,3.0,2783.0,538.0,26.0,0.0,175.0,45.8,,0,0.0,0.0,0.0,0.0,2120.0,30.0,50.00m,Paris Saint-Germain,Italy,Central Midfield,,Marco Verratti
90.0,88.0,Achraf Hakimi,"DF,MF",23.0,28,23.0,22.8,3.8,3.0,6.8,85.0,99.0,229.0,0.22,0.13,0.35,0.22,0.35,0.17,0.13,0.3,0.17,0.3,50.0,0.79,0.39,0.28,1.2,1373.0,89.3,33.0,49.0,46.0,13.0,1.0,1.0,42.0,3.29,1.0,54.0,34.0,34.0,2.0,32.0,16.0,19.0,0.0,1772.0,713.0,82.0,1.0,129.0,50.0,,5,3.0,8.0,5.0,8.0,2116.0,24.0,70.00m,Paris Saint-Germain,Morocco,Right-Back,,Achraf Hakimi
91.0,89.0,Fabián Ruiz Peña,MF,26.0,27,21.0,21.0,2.8,2.1,4.9,32.0,128.0,86.0,0.14,0.1,0.24,0.14,0.24,0.13,0.1,0.23,0.13,0.23,34.6,1.24,0.43,0.12,0.2,1614.0,91.5,17.0,151.0,22.0,1.0,9.0,11.0,13.0,1.95,0.0,62.0,28.0,24.0,1.0,23.0,18.0,23.0,1.0,1971.0,410.0,41.0,0.0,157.0,41.7,,3,2.0,5.0,3.0,5.0,,,,Paris Saint-Germain,,,,Fabián Ruiz Peña
92.0,90.0,Juan Bernat,"DF,MF",29.0,28,18.0,18.3,0.9,3.1,3.9,24.0,38.0,143.0,0.05,0.22,0.27,0.05,0.27,0.05,0.17,0.21,0.05,0.21,85.7,0.38,0.33,0.14,0.1,969.0,92.4,21.0,36.0,11.0,3.0,0.0,2.0,16.0,2.02,0.0,32.0,16.0,11.0,2.0,9.0,9.0,22.0,1.0,1170.0,348.0,64.0,0.0,86.0,37.5,,1,4.0,5.0,1.0,5.0,2115.0,30.0,12.00m,Paris Saint-Germain,Spain,Left-Back,,Juan Bernat
93.0,91.0,Nuno Mendes,DF,20.0,23,18.0,17.2,1.0,2.8,3.9,51.0,77.0,195.0,0.06,0.35,0.41,0.06,0.41,0.06,0.17,0.23,0.06,0.23,70.0,0.58,0.41,0.1,0.0,793.0,85.1,24.0,56.0,18.0,6.0,2.0,4.0,30.0,2.62,0.0,45.0,30.0,19.0,3.0,16.0,17.0,18.0,0.0,1139.0,495.0,58.0,0.0,98.0,62.5,,1,6.0,7.0,1.0,7.0,2114.0,20.0,65.00m,Paris Saint-Germain,Portugal,Left-Back,,Nuno Mendes
94.0,92.0,Neymar,"MF,FW",30.0,20,18.0,17.2,6.5,8.8,15.3,69.0,161.0,127.0,0.76,0.64,1.4,0.64,1.28,0.47,0.51,0.98,0.38,0.89,50.0,2.1,1.05,0.31,4.5,1011.0,80.1,49.0,135.0,48.0,2.0,25.0,8.0,54.0,6.11,0.0,22.0,14.0,7.0,1.0,6.0,4.0,1.0,1.0,1470.0,591.0,73.0,1.0,63.0,33.3,,13,11.0,24.0,11.0,22.0,2127.0,31.0,70.00m,Paris Saint-Germain,Brazil,Left Winger,,Neymar
95.0,93.0,Carlos Soler,MF,25.0,26,14.0,13.2,1.6,1.4,3.0,18.0,53.0,67.0,0.23,0.15,0.38,0.23,0.38,0.12,0.11,0.23,0.12,0.23,60.0,0.76,0.45,0.3,1.4,544.0,84.9,13.0,40.0,5.0,1.0,3.0,1.0,22.0,2.58,0.0,20.0,12.0,12.0,4.0,8.0,4.0,6.0,0.0,749.0,290.0,25.0,1.0,67.0,14.3,,3,2.0,5.0,3.0,5.0,2123.0,26.0,30.00m,Paris Saint-Germain,Spain,Central Midfield,,Carlos Soler
